"시도교육청","시도교육청코드","교육지원청","교육지원청코드","지역","지역코드","소재지구분코드","정보공시 학교코드","학교명","학교급코드","설립구분","제외여부","제외사유","1학년","2학년","3학년","4학년","5학년","6학년","특수학급","순회학급","학급수계","학생수계","학급당학생수","유초등부-유-순회","유초등부-초-순회","유초등부-학급수계","유초등부-학생수계","유초등부-학급당학생수","중등부-2학년","중등부-3학년","중등부-순회","중등부-학급수계","중등부-학생수계","중등부-학급당학생수","고등부-1학년","고등부-2학년","고등부-3학년","고등부-순회","고등부-학급수계","고등부-학생수계","고등부-학급당학생수","전공과","학급수 총계","학생수 총계","학급당학생수","고등부-2학년","고등부-3학년","고등부-특수","고등부-순회","학교과정구분값(2-3-4)","학교과정구분명(초-중-고)","공시연도"
"서울특별시교육청","B100000001","서울특별시강동송파교육지원청","B100000260","서울특별시 송파구","1171010100","01","S010000944","서울잠일초등학교","02","공립","N","","8","9","8","9","12","11","1","0","58(1)","1676(6)","28.9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2023"
"서울특별시교육청","B100000001","서울특별시강동송파교육지원청","B100000260","서울특별시 송파구","1171010100","01","S010000945","서울잠전초등학교","02","공립","N","","5","4","3","3","5","4","2","0","26(2)","516(8)","19.8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2023"
"서울특별시교육청","B100000001","서울특별시강동송파교육지원청","B100000260","서울특별시 송파구","1171010400","01","S010000946","서울중대초등학교","02","공립","N","","8","7","7","8","8","7","1","0","46(1)","1008(4)","21.9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2023"
"서울특별시교육청","B100000001","서울특별시강동송파교육지원청","B100000260","서울특별시 강동구","1174010500","01","S010000947","서울천동초등학교","02","공립","N","","7","6","6","6","6","5","2","0","38(2)","770(10)","20.3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2023"
"서울특별시교육청","B100000001","서울특별시강동송파교육지원청","B100000260","서울특별시 강동구","1174010900","01","S010000948","서울천일초등학교","02","공립","N","","2","3","3","2","3","3","2","0","18(2)","278(5)","15.4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2023"
"서울특별시교육청","B100000001","서울특별시강동송파교육지원청","B100000260","서울특별시 강동구","1174010900","01","S010000949","서울천호초등학교","02","공립","N","","6","5","5","5","5","6","2","0","34(2)","667(8)","19.6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2023"
"서울특별시교육청","B100000001","서울특별시강동송파교육지원청","B100000260","서울특별시 송파구","1171010300","01","S010000950","서울토성초등학교","02","공립","N","","7","5","5","5","6","5","1","0","34(1)","698(5)","20.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2023"
"서울특별시교육청","B100000001","서울특별시강동송파교육지원청","B100000260","서울특별시 송파구","1171010700","01","S010000951","서울평화초등학교","02","공립","N","","2","2","2","2","2","2","1","0","13(1)","175(4)","13.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2023"
"서울특별시교육청","B100000001","서울특별시강동송파교육지원청","B100000260","서울특별시 송파구","1171010300","01","S010000952","서울풍납초등학교","02","공립","N","","3","3","3","3","3","3","2","0","20(2)","347(6)","17.4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2023"
"서울특별시교육청","B100000001","서울특별시강동송파교육지원청","B100000260","서울특별시 송파구","1171010300","01","S010000953","서울풍성초등학교","02","공립","N","","3","2","3","3","2","2","1","0","16(1)","291(2)","18.2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2023"
"서울특별시교육청","B100000001","서울특별시강동송파교육지원청","B100000260","서울특별시 강동구","1174010600","01","S010000954","서울한산초등학교","02","공립","N","","6","6","5","6","5","6","1","0","35(1)","718(4)","20.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2023"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 강서구","1150010500","01","S010001004","서울가곡초등학교","02","공립","N","","5","4","5","5","7","7","0","0","33(0)","730(0)","22.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2023"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 강서구","1150010400","01","S010001005","서울가양초등학교","02","공립","N","","3","2","2","2","3","2","2","0","16(2)","207(8)","12.9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2023"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 양천구","1147010100","01","S010001006","서울갈산초등학교","02","공립","N","","6","6","6","6","7","9","0","0","40(0)","1022(0)","25.6","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2023"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 양천구","1147010300","01","S010001007","서울강서초등학교","02","공립","N","","7","6","8","7","8","9","3","0","48(3)","948(17)","19.8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2023"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 양천구","1147010300","01","S010001008","서울강신초등학교","02","공립","N","","6","5","5","5","6","7","1","0","35(1)","742(4)","21.2","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2023"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 양천구","1147010300","01","S010001009","서울강월초등학교","02","공립","N","","4","4","5","4","6","5","1","0","29(1)","479(6)","16.5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2023"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 강서구","1150010900","01","S010001010","서울개화초등학교","02","공립","N","","1","2","1","1","1","2","2","0","10(2)","89(4)","8.9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2023"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 양천구","1147010200","01","S010001011","서울경인초등학교","02","공립","N","","6","6","5","6","7","8","0","0","38(0)","1095(0)","28.8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2023"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 양천구","1147010100","01","S010001012","서울계남초등학교","02","공립","N","","5","5","5","5","7","6","1","0","34(1)","717(6)","21.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2023"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 강서구","1150010500","01","S010001013","서울공진초등학교","02","공립","N","","11","10","12","12","10","10","2","0","67(2)","1937(9)","28.9","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2023"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 강서구","1150010800","01","S010001014","서울공항초등학교","02","공립","N","","9","9","9","9","10","9","3","0","58(3)","1550(16)","26.7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2023"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 양천구","1147010100","01","S010001015","서울남명초등학교","02","공립","N","","5","4","4","3","4","4","2","0","26(2)","549(10)","21.1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2023"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 강서구","1150010600","01","S010001016","서울내발산초등학교","02","공립","N","","7","7","7","7","10","11","2","0","51(2)","1292(11)","25.3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2023"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 강서구","1150010200","01","S010001017","서울등명초등학교","02","공립","N","","2","1","1","1","2","1","1","0","9(1)","105(5)","11.7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2023"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 강서구","1150010300","01","S010001018","서울등서초등학교","02","공립","N","","3","3","3","2","4","3","1","0","19(1)","274(6)","14.4","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2023"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 강서구","1150010200","01","S010001019","서울등양초등학교","02","공립","N","","2","2","2","2","1","2","1","0","12(1)","164(4)","13.7","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2023"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 강서구","1150010200","01","S010001020","서울등원초등학교","02","공립","N","","2","2","2","1","2","2","2","0","13(2)","160(9)","12.3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2023"
"서울특별시교육청","B100000001","서울특별시강서양천교육지원청","B100000271","서울특별시 강서구","1150010200","01","S010001021","서울등촌초등학교","02","공립","N","","4","4","4","3","4","4","1","0","24(1)","462(3)","19.3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2023"
